,Player,Team,DYAR,DVOA,Targets,Yards,EfYds,TD,Catch_rate,Year,Yds
1368,K.McCardell,JAC,352,21.80%,129,,"1,351",5,66%,1997,"1,164"
1369,T.Brown,OAK,314,12.00%,162,,"1,497",5,64%,1997,"1,408"
1370,C.Calloway,NYG,312,25.30%,98,,"1,129",8,59%,1997,849
1371,R.Smith,DEN,305,16.90%,131,,"1,288",12,53%,1997,"1,180"
1372,J.Galloway,SEA,277,10.50%,148,,"1,383",12,49%,1997,"1,049"
1373,T.Owens,SF,269,20.50%,103,,"1,056",8,58%,1997,936
1374,H.Moore,DET,263,7.00%,170,,"1,479",8,61%,1997,"1,293"
1375,J.Smith,JAC,257,9.10%,152,,"1,341",4,54%,1997,"1,324"
1376,Y.Thigpen,PIT,255,9.80%,149,,"1,301",7,53%,1997,"1,398"
1377,M.Harrison,IND,253,14.30%,118,,"1,136",6,62%,1997,866
1378,I.Fryar,PHI,242,7.70%,153,,"1,321",6,56%,1997,"1,316"
1379,R.Brooks,GB,227,10.30%,118,,"1,140",7,51%,1997,"1,010"
1380,D.Scott,CIN,226,16.50%,97,,965,5,56%,1997,797
1381,M.Irvin,DAL,215,4.20%,156,,"1,355",9,48%,1997,"1,180"
1382,O.J.McDuffie,MIA,209,10.30%,118,,"1,048",1,64%,1997,946
1383,T.Mathis,ATL,201,11.20%,109,,984,6,57%,1997,802
1384,R.Moore,ARI,199,0.00%,208,,"1,570",8,47%,1997,"1,584"
1385,J.J.Stokes,SF,199,19.80%,80,,791,4,73%,1997,733
1386,S.Dawkins,IND,196,10.50%,111,,977,2,61%,1997,804
1387,A.Rison,KC,179,2.70%,151,,"1,216",7,48%,1997,"1,092"
1388,J.McKnight,SEA,165,21.80%,64,,634,6,53%,1997,637
1389,J.Lewis,BAL,163,17.60%,70,,681,6,60%,1997,648
1390,K.Williams,TB,160,23.50%,55,,597,4,60%,1997,486
1391,R.Hill,NO,160,9.50%,95,,824,2,58%,1997,761
1392,E.McCaffrey,DEN,158,10.00%,85,,800,8,53%,1997,590
1393,M.Carrier,CAR,157,26.00%,51,,562,2,65%,1997,437
1394,S.Jefferson,NE,154,9.20%,93,,802,2,58%,1997,841
1395,C.Carter,MIN,145,-1.10%,158,,"1,234",13,56%,1997,"1,069"
1396,Q.Early,BUF,143,1.70%,122,,"1,017",5,49%,1997,853
1397,J.Jett,OAK,140,5.90%,101,,820,12,46%,1997,804
1398,K.Johnson,NYJ,134,0.10%,135,,"1,048",5,52%,1997,963
1399,D.Alexander,BAL,122,0.00%,124,,960,9,52%,1997,"1,009"
1400,L.Shepherd,WAS,110,7.60%,69,,606,5,42%,1997,562
1401,T.Glenn,NE,110,14.40%,49,,494,2,55%,1997,431
1402,C.Pickens,CIN,108,1.10%,95,,800,5,55%,1997,695
1403,H.Ellard,WAS,107,9.30%,65,,556,4,49%,1997,485
1404,A.Reed,BUF,106,-0.70%,114,,874,5,53%,1997,880
1405,L.Thomas,MIA,98,10.70%,52,,487,2,54%,1997,402
1406,C.Sanders,TEN,95,5.40%,64,,571,3,48%,1997,498
1407,C.Conway,CHI,94,10.00%,52,,476,1,58%,1997,476
1408,W.Chrebet,NYJ,89,-0.90%,102,,742,3,57%,1997,799
1409,R.Proehl,CHI,83,-2.70%,105,,798,7,55%,1997,753
1410,F.Solomon,PHI,82,8.00%,51,,444,3,57%,1997,455
1411,C.Hawkins,PIT,81,2.70%,69,,552,3,65%,1997,555
1412,T.Brown,NE,79,2.60%,69,,538,6,59%,1997,607
1413,M.Pritchard,SEA,79,-3.80%,115,,845,2,56%,1997,843
1414,B.Emanuel,ATL,69,-6.00%,140,,949,9,46%,1997,991
1415,F.Sanders,ARI,66,-6.70%,143,,989,4,52%,1997,"1,020"
1416,D.Dunn,CIN,66,3.70%,53,,423,2,51%,1997,414
1417,I.Bruce,STL,63,-5.80%,119,,838,5,47%,1997,815
1418,T.Small,STL,60,-0.40%,64,,486,1,50%,1997,488
1419,C.Jordan,MIA,57,0.20%,55,,442,3,49%,1997,471
1420,W.Davis,TEN,53,-4.80%,89,,627,4,48%,1997,564
1421,J.Morton,DET,51,-8.20%,148,,"1,000",6,54%,1997,"1,057"
1422,M.Jackson,BAL,49,-8.10%,137,,957,4,50%,1997,918
1423,R.Ismail,CAR,42,-4.10%,65,,458,2,55%,1997,419
1424,S.Williams,DAL,41,-2.60%,53,,392,1,57%,1997,308
1425,R.Carruth,CAR,41,-6.30%,81,,572,4,54%,1997,549
1426,A.Miller,DAL,33,-8.50%,98,,688,4,47%,1997,645
1427,A.Bailey,IND,24,-6.80%,55,,361,3,47%,1997,329
1428,Br.Blades,SEA,18,-8.40%,55,,367,2,55%,1997,319
1429,E.Guliford,NO,16,-8.80%,56,,356,1,48%,1997,362
1430,C.Johnson,PIT,13,-10.80%,91,,581,2,51%,1997,568
1431,M.Timpson,PHI,5,-11.90%,82,,509,2,51%,1997,484
1432,R.Anthony,TB,1,-12.60%,79,,511,4,44%,1997,448
1433,M.Westbrook,WAS,-1,-12.80%,92,,613,3,37%,1997,559
1434,A.Hastings,NO,-7,-13.50%,118,,737,5,41%,1997,722
1435,H.Copeland,TB,-9,-14.50%,61,,380,1,54%,1997,432
1436,B.Perriman,KC,-11,-14.90%,64,,389,1,39%,1997,392
1437,E.Metcalf,SD,-18,-15.80%,77,,435,2,52%,1997,576
1438,E.Kennison,STL,-22,-17.30%,64,,354,0,39%,1997,404
1439,B.Engram,CHI,-24,-16.70%,75,,451,2,60%,1997,399
1440,E.Moulds,BUF,-47,-24.40%,52,,258,0,56%,1997,294
1441,C.Penn,CHI,-51,-18.60%,110,,625,3,43%,1997,576
1442,K.Alexander,NYG,-51,-26.40%,49,,229,1,37%,1997,276
1443,T.Martin,SD,-52,-17.30%,145,,839,6,43%,1997,904
1444,J.Graham,NYJ,-68,-22.20%,92,,479,2,46%,1997,542
1445,M.Muhammad,CAR,-75,-27.40%,62,,302,0,44%,1997,317
1446,C.Jones,SD,-142,-35.40%,80,,299,1,40%,1997,423
1447,T.Kinchen,ATL,102,43.90%,23,,298,1,70%,1997,266
1448,B.Stablein,IND,95,27.50%,31,,332,1,81%,1997,254
1449,M.Seay,PHI,70,33.30%,21,,227,1,62%,1997,187
1450,A.Connell,WAS,59,28.70%,17,,203,2,53%,1997,138
1451,J.Hundon,CIN,57,9.60%,31,,293,2,52%,1997,285
1452,K.Crawford,STL,56,26.60%,19,,199,0,58%,1997,232
1453,K.Williams,ARI,55,7.20%,37,,305,1,54%,1997,273
1454,F.Bownes,CHI,50,19.80%,20,,200,0,60%,1997,146
1455,C.Walsh,MIN,49,18.50%,18,,200,1,61%,1997,114
1456,L.Dawson,KC,41,1.90%,36,,292,2,58%,1997,273
1457,C.Thomas,WAS,39,17.60%,15,,163,0,73%,1997,93
1458,D.Ward,NYJ,35,7.00%,24,,196,1,75%,1997,212
1459,A.Toomer,NYG,33,-1.80%,37,,292,1,43%,1997,263
1460,D.Mayes,GB,29,-1.30%,34,,252,0,53%,1997,290
1461,B.Manning,MIA,29,14.30%,13,,128,0,54%,1997,85
1462,B.Still,SD,24,-5.70%,44,,314,0,55%,1997,324
1463,V.Brisby,NE,23,-6.50%,46,,332,2,50%,1997,276
1464,W.Jackson,JAC,21,-4.40%,35,,242,2,49%,1997,206
1465,D.Hughes,KC,17,4.90%,13,,101,2,54%,1997,65
1466,J.Roe,BAL,15,0.70%,14,,112,0,50%,1997,124
1467,K.Shedd,OAK,14,-1.80%,18,,128,0,56%,1997,115
1468,D.Patten,NYG,10,-8.80%,33,,225,2,39%,1997,226
1469,R.Thomas,TB,10,-7.60%,24,,172,0,54%,1997,129
1470,J.Kent,TEN,7,-2.70%,10,,72,1,60%,1997,55
1471,O.Truitt,OAK,1,-10.80%,12,,65,1,58%,1997,91
1472,W.Green,DEN,-5,-14.00%,43,,291,2,44%,1997,240
1473,I.Uwaezuoke,SF,-10,-18.30%,24,,128,0,58%,1997,165
1474,M.Hatchette,MIN,-15,-30.90%,12,,44,0,25%,1997,54
1475,T.Vanover,KC,-19,-26.70%,17,,80,0,41%,1997,92
1476,M.Haynes,ATL,-19,-20.80%,31,,161,1,39%,1997,154
1477,D.Hobbs,NO,-20,-28.10%,17,,74,1,41%,1997,85
1478,M.Floyd,STL,-21,-42.70%,10,,26,0,40%,1997,39
1479,B.Bech,NO,-24,-48.00%,10,,20,0,30%,1997,50
1480,J.Reese,BUF,-24,-44.60%,9,,26,0,11%,1997,13
1481,T.Boyd,DET,-26,-26.30%,25,,116,0,40%,1997,142
1482,J.Ross,STL,-29,-45.50%,12,,29,0,25%,1997,37
1483,D.Beebe,GB,-37,-57.90%,10,,12,0,20%,1997,28
1484,D.Mason,TEN,-41,-30.70%,30,,126,0,47%,1997,186
1485,A.Edwards,ARI,-43,-28.00%,39,,164,0,51%,1997,203
1486,A.Harper,WAS,-53,-46.10%,20,,50,0,10%,1997,65
1487,E.Mills,CAR,-55,-33.80%,35,,132,1,31%,1997,127
1488,W.Blackwell,PIT,-57,-39.40%,29,,89,1,41%,1997,168
1489,T.Lewis,NYG,-59,-55.10%,20,,26,0,25%,1997,84
1490,D.Palmer,MIN,-60,-32.30%,40,,159,1,65%,1997,193
1491,F.Barnett,MIA,-85,-36.40%,45,,166,1,38%,1997,166
1492,R.Yarborough,BAL,-90,-51.20%,31,,57,0,52%,1997,183
1493,D.Russell,TEN,-92,-46.30%,37,,87,1,32%,1997,141
1494,E.Moulds,BUF,456,38.40%,116,,"1,398",9,58%,1998,"1,368"
1495,R.Moss,MIN,425,29.80%,124,,"1,443",17,56%,1998,"1,317"
1496,W.Chrebet,NYJ,397,31.50%,115,,"1,319",8,65%,1998,"1,083"
1497,T.Owens,SF,388,36.20%,104,,"1,218",14,64%,1998,"1,097"
1498,E.McCaffrey,DEN,370,36.10%,99,,"1,162",10,65%,1998,"1,053"
1499,T.Mathis,ATL,349,26.50%,114,,"1,240",11,56%,1998,"1,136"
1500,A.Freeman,GB,342,15.60%,153,,"1,490",14,55%,1998,"1,424"
1501,R.Smith,DEN,339,18.70%,139,,"1,381",6,62%,1998,"1,222"
1502,K.Johnson,NYJ,292,11.80%,149,,"1,402",10,56%,1998,"1,131"
1503,D.Alexander,KC,290,20.80%,107,,"1,132",4,50%,1998,992
1504,C.Carter,MIN,290,15.70%,125,,"1,260",12,62%,1998,"1,011"
1505,J.J.Stokes,SF,289,26.20%,93,,"1,030",8,68%,1998,770
1506,J.Smith,JAC,288,14.30%,134,,"1,294",8,58%,1998,"1,182"
1507,T.Martin,ATL,262,14.40%,132,,"1,173",6,50%,1998,"1,181"
1508,A.Reed,BUF,224,12.70%,108,,"1,050",5,58%,1998,795
1509,M.Muhammad,CAR,206,13.00%,106,,956,6,64%,1998,941
1510,F.Sanders,ARI,201,5.10%,144,,"1,220",3,62%,1998,"1,145"
1511,L.Thomas,MIA,196,23.70%,67,,729,5,64%,1998,603
1512,H.Moore,DET,189,6.60%,129,,"1,080",5,64%,1998,983
1513,J.Jett,OAK,179,14.30%,88,,804,6,51%,1998,882
1514,M.Westbrook,WAS,160,9.70%,90,,818,6,49%,1998,736
1515,O.Gadsden,MIA,160,10.60%,87,,793,7,55%,1998,713
1516,S.Jefferson,NE,159,12.70%,79,,747,2,43%,1998,771
1517,B.Engram,CHI,158,4.40%,114,,988,5,56%,1998,987
1518,T.Small,IND,157,10.30%,87,,789,7,52%,1998,681
1519,R.Ismail,CAR,153,3.40%,121,,998,8,57%,1998,"1,025"
1520,J.Rice,SF,148,-0.20%,151,,"1,188",9,54%,1998,"1,157"
1521,F.Turner,BAL,140,19.30%,57,,562,5,56%,1998,512
1522,J.Lewis,BAL,137,10.70%,76,,677,6,54%,1998,784
1523,D.Scott,CIN,136,7.20%,88,,759,7,58%,1998,817
1524,B.Schroeder,GB,136,22.10%,48,,519,1,65%,1998,452
1525,J.Galloway,SEA,136,-0.10%,132,,"1,079",10,49%,1998,"1,047"
1526,B.Davis,DAL,129,8.50%,77,,684,3,51%,1998,691
1527,K.McCardell,JAC,117,0.60%,113,,889,6,57%,1998,892
1528,C.Johnson,PIT,113,-1.20%,124,,974,7,52%,1998,815
1529,T.Glenn,NE,110,2.00%,98,,774,3,51%,1998,792
1530,R.Anthony,TB,107,2.00%,94,,748,7,54%,1998,708
1531,K.Poole,NO,103,13.90%,51,,466,2,47%,1998,509
1532,M.Irvin,DAL,101,-2.70%,128,,972,1,58%,1998,"1,057"
1533,M.Harrison,IND,84,-3.80%,122,,896,7,48%,1998,776
1534,B.Still,SD,81,0.90%,79,,609,2,54%,1998,605
1535,T.Simmons,NE,78,7.90%,55,,425,3,42%,1998,474
1536,D.Ward,NYJ,78,5.20%,59,,472,4,42%,1998,477
1537,T.Brown,OAK,76,-6.00%,153,,"1,028",9,53%,1998,"1,012"
1538,C.Calloway,NYG,75,-4.40%,118,,848,6,53%,1998,812
1539,R.Proehl,STL,68,-5.10%,114,,829,3,53%,1998,771
1540,W.Davis,TEN,65,1.90%,59,,461,3,54%,1998,461
1541,J.Morton,DET,61,-7.00%,140,,965,2,49%,1998,"1,028"
1542,C.Penn,CHI,60,-0.50%,61,,486,3,51%,1998,448
1543,A.Toomer,NYG,53,0.50%,53,,406,5,51%,1998,360
1544,C.Hawkins,PIT,53,-6.50%,108,,779,1,61%,1998,751
1545,C.Conway,CHI,51,-6.50%,104,,760,3,52%,1998,733
1546,J.Reed,MIN,50,-3.30%,68,,507,4,50%,1998,474
1547,D.Mayes,GB,48,-0.60%,51,,392,3,59%,1998,394
1548,A.Connell,WAS,46,-0.80%,54,,386,2,52%,1998,451
1549,R.Brooks,GB,39,-4.50%,62,,451,3,50%,1998,420
1550,M.Pritchard,SEA,37,-7.70%,101,,668,3,57%,1998,742
1551,S.Dawkins,NO,30,-9.10%,106,,722,1,50%,1998,823
1552,O.J.McDuffie,MIA,29,-10.40%,165,,"1,090",7,55%,1998,"1,050"
1553,R.Moore,ARI,26,-10.50%,146,,"1,030",5,46%,1998,982
1554,J.McKnight,SEA,20,-7.30%,49,,329,2,43%,1998,346
1555,C.Pickens,CIN,9,-11.90%,155,,"1,043",5,53%,1998,"1,028"
1556,L.Shepherd,WAS,2,-12.40%,114,,739,8,38%,1998,712
1557,J.Graham,PHI,-6,-13.50%,91,,566,2,52%,1998,600
1558,Y.Thigpen,TEN,-26,-16.80%,83,,471,3,46%,1998,493
1559,W.Blackwell,PIT,-31,-19.90%,55,,304,1,58%,1998,297
1560,M.Jackson,BAL,-38,-19.30%,76,,416,0,50%,1998,477
1561,M.Carrier,CAR,-40,-23.30%,51,,245,2,37%,1998,301
1562,K.Williams,BUF,-48,-23.30%,61,,292,1,48%,1998,394
1563,C.Jones,SD,-53,-19.10%,107,,598,3,43%,1998,699
1564,B.Emanuel,TB,-53,-19.60%,97,,546,2,42%,1998,636
1565,A.Hastings,NO,-72,-23.30%,86,,440,3,41%,1998,455
1566,A.Rison,KC,-90,-25.50%,91,,436,5,44%,1998,542
1567,I.Hilliard,NYG,-97,-24.70%,105,,511,2,49%,1998,715
1568,J.Pathon,IND,-97,-24.40%,105,,528,1,48%,1998,511
1569,E.Kennison,STL,-98,-36.70%,51,,187,1,33%,1998,234
1570,M.Ricks,SD,-148,-34.60%,85,,330,2,35%,1998,450
1571,I.Fryar,PHI,-157,-30.50%,112,,483,2,43%,1998,556
1572,E.Mills,DAL,155,36.30%,41,,486,4,68%,1998,479
1573,I.Bruce,STL,129,23.00%,48,,483,1,67%,1998,457
1574,B.Bech,NO,94,44.80%,24,,273,3,58%,1998,264
1575,K.Lockett,KC,90,21.00%,33,,349,0,58%,1998,281
1576,D.Gibson,CIN,89,28.10%,27,,309,3,70%,1998,258
1577,T.Brown,NE,81,16.80%,35,,345,1,66%,1998,346
1578,D.Mason,TEN,80,10.70%,44,,394,3,57%,1998,333
1579,D.Palmer,MIN,67,24.90%,23,,246,0,78%,1998,185
1580,G.Crowell,DET,59,3.50%,48,,387,3,52%,1998,464
1581,M.Hatchette,MIN,53,15.60%,25,,232,0,60%,1998,216
1582,P.Jeffers,DAL,52,7.80%,34,,284,2,53%,1998,330
1583,C.Thomas,WAS,37,9.70%,22,,191,0,64%,1998,173
1584,Q.Early,BUF,35,0.80%,32,,264,1,59%,1998,217
1585,W.Green,DEN,31,5.50%,25,,183,1,64%,1998,194
1586,B.Stablein,DET,26,18.20%,11,,106,0,64%,1998,80
1587,H.Ward,PIT,26,-3.30%,33,,260,0,45%,1998,246
1588,J.Horn,KC,25,0.80%,24,,185,1,58%,1998,198
1589,T.Mickens,OAK,22,-6.70%,47,,331,1,51%,1998,346
1590,J.Roe,BAL,19,3.00%,15,,128,1,53%,1998,115
1591,N.Jacquet,MIA,13,-1.90%,16,,119,0,50%,1998,122
1592,E.Metcalf,ARI,13,-9.30%,49,,333,0,63%,1998,324
1593,W.Jackson,CIN,12,-3.30%,16,,122,0,44%,1998,165
1594,R.Thelwell,SD,12,-8.30%,37,,234,1,43%,1998,268
1595,D.Sanders,DAL,11,1.30%,11,,81,0,64%,1998,100
1596,S.Williams,CIN,5,-7.60%,13,,87,1,46%,1998,81
1597,J.Thrash,WAS,4,-9.90%,21,,134,1,48%,1998,163
1598,D.Dunn,PIT,3,-10.80%,17,,128,0,53%,1998,87
1599,T.Boyd,DET,-10,-23.60%,11,,57,1,36%,1998,52
1600,J.Jurevicius,NYG,-10,-18.80%,22,,119,0,41%,1998,146
1601,B.Blades,SEA,-11,-17.70%,28,,162,0,54%,1998,184
1602,C.Sanders,TEN,-11,-19.80%,20,,110,0,25%,1998,136
1603,E.Guliford,NO,-14,-22.10%,19,,100,0,53%,1998,124
1604,J.Ogden,DAL,-15,-25.40%,15,,72,0,53%,1998,63
1605,K.Williams,TB,-15,-17.20%,46,,247,1,46%,1998,252
1606,J.Hundon,CIN,-16,-23.20%,21,,100,1,48%,1998,112
1607,H.Ellard,NE,-17,-26.10%,18,,77,0,39%,1998,115
1608,A.Hakim,STL,-23,-19.40%,45,,249,1,44%,1998,247
1609,T.Kinchen,ATL,-24,-29.50%,20,,79,1,55%,1998,161
1610,E.G.Green,IND,-28,-25.40%,30,,135,1,50%,1998,177
1611,A.Coleman,PIT,-29,-42.90%,13,,35,1,31%,1998,49
1612,K.Dyson,TEN,-32,-21.60%,48,,241,2,44%,1998,263
1613,W.Slaughter,SD,-34,-34.30%,23,,77,0,35%,1998,93
1614,J.T.Thomas,STL,-35,-22.30%,47,,247,0,43%,1998,287
1615,J.Green,TB,-37,-25.90%,36,,172,2,39%,1998,240
1616,R.Barlow,JAC,-38,-33.40%,26,,92,0,42%,1998,168
1617,V.Brisby,NE,-40,-36.90%,21,,76,2,33%,1998,96
1618,D.Patten,NYG,-42,-32.10%,27,,114,1,41%,1998,119
1619,P.Johnson,BAL,-51,-35.20%,30,,108,1,40%,1998,156
1620,R.Copeland,GB,-52,-28.70%,44,,187,0,45%,1998,239
1621,A.Ladd,NE,-59,-93.60%,10,,-28,0,0%,1998,0
1622,F.Solomon,PHI,-69,-31.90%,48,,189,1,44%,1998,193
1623,J.Smith,JAC,466,20.40%,177,,"1,836",6,66%,1999,"1,636"
1624,C.Carter,MIN,440,26.60%,136,,"1,563",13,66%,1999,"1,239"
1625,R.Moss,MIN,431,27.00%,138,,"1,520",11,58%,1999,"1,413"
1626,I.Bruce,STL,422,30.80%,119,,"1,415",12,65%,1999,"1,165"
1627,T.Brown,OAK,398,22.90%,145,,"1,499",6,62%,1999,"1,344"
1628,M.Harrison,IND,354,10.20%,193,,"1,779",12,60%,1999,"1,663"
1629,P.Jeffers,CAR,345,31.90%,101,,"1,128",12,62%,1999,"1,082"
1630,M.Robinson,CHI,329,16.10%,149,,"1,413",9,56%,1999,"1,400"
1631,M.Westbrook,WAS,327,22.80%,115,,"1,234",9,57%,1999,"1,194"
1632,K.Johnson,NYJ,281,11.70%,147,,"1,352",8,61%,1999,"1,170"
1633,S.Dawkins,SEA,272,16.40%,114,,"1,161",7,51%,1999,992
1634,T.Martin,MIA,266,17.20%,117,,"1,116",5,57%,1999,"1,037"
1635,G.Crowell,DET,264,10.60%,147,,"1,315",7,55%,1999,"1,333"
1636,A.Connell,WAS,256,13.60%,121,,"1,174",7,51%,1999,"1,132"
1637,T.Dwight,ATL,250,51.50%,50,,687,7,64%,1999,669
1638,J.Morton,DET,245,10.40%,133,,"1,224",5,60%,1999,"1,129"
1639,A.Hakim,STL,243,46.50%,56,,693,8,64%,1999,677
1640,M.Muhammad,CAR,243,7.30%,156,,"1,351",8,62%,1999,"1,253"
1641,T.Glenn,NE,241,14.00%,116,,"1,093",4,59%,1999,"1,147"
1642,D.Mayes,SEA,240,17.70%,102,,998,10,61%,1999,829
1643,I.Hilliard,NYG,236,12.80%,121,,"1,104",3,60%,1999,996
1644,E.Moulds,BUF,230,11.80%,117,,"1,103",7,56%,1999,994
1645,D.Scott,CIN,228,11.00%,123,,"1,123",7,55%,1999,"1,022"
1646,A.Toomer,NYG,213,6.80%,138,,"1,208",6,57%,1999,"1,183"
1647,K.Poole,NO,211,19.00%,85,,854,6,49%,1999,796
1648,J.Horn,KC,211,33.70%,59,,680,6,59%,1999,586
1649,B.Schroeder,GB,211,9.60%,123,,"1,078",5,60%,1999,"1,053"
1650,E.McCaffrey,DEN,205,8.60%,125,,"1,085",7,57%,1999,"1,018"
1651,S.Jefferson,NE,203,20.00%,78,,807,6,51%,1999,698
1652,A.Freeman,GB,187,5.10%,134,,"1,137",6,55%,1999,"1,074"
1653,R.Smith,DEN,185,4.40%,139,,"1,160",4,57%,1999,"1,020"
1654,Y.Thigpen,TEN,180,20.20%,68,,711,4,56%,1999,648
1655,O.Gadsden,MIA,175,12.60%,91,,824,6,53%,1999,803
1656,J.Graham,SD,141,3.50%,116,,916,2,49%,1999,968
1657,A.Hastings,NO,136,15.10%,64,,600,1,63%,1999,564
1658,J.Reed,MIN,132,8.10%,79,,711,2,56%,1999,643
1659,T.Brown,NE,110,12.40%,55,,521,1,65%,1999,471
1660,T.Wilkins,IND,109,8.20%,68,,586,4,62%,1999,565
1661,J.Green,TB,101,0.20%,102,,793,3,56%,1999,806
1662,K.Lockett,KC,97,10.00%,57,,494,2,60%,1999,426
1663,R.Ismail,DAL,93,-3.50%,132,,967,6,61%,1999,"1,097"
1664,T.Owens,SF,84,-1.80%,98,,751,4,61%,1999,754
1665,J.Jett,OAK,80,0.20%,79,,628,2,49%,1999,552
1666,J.Armour,BAL,75,-1.10%,87,,640,4,43%,1999,538
1667,K.Williams,BUF,63,3.00%,51,,421,0,61%,1999,381
1668,T.Mathis,ATL,63,-7.30%,153,,"1,047",6,53%,1999,"1,016"
1669,H.Ward,PIT,62,-4.90%,101,,738,7,60%,1999,638
1670,D.Alexander,KC,59,-5.50%,105,,756,2,51%,1999,832
1671,T.Holt,STL,59,-4.50%,96,,676,6,54%,1999,788
1672,C.Bradford,GB,57,-4.80%,90,,669,5,41%,1999,637
1673,W.Chrebet,NYJ,52,-4.20%,81,,581,3,59%,1999,631
1674,K.Dyson,TEN,52,-6.20%,103,,732,4,52%,1999,658
1675,C.Pickens,CIN,45,-7.60%,108,,786,6,53%,1999,737
1676,O.J.McDuffie,MIA,41,-6.00%,79,,565,2,54%,1999,516
1677,Q.Ismail,BAL,41,-9.00%,142,,971,6,48%,1999,"1,105"
1678,T.Edwards,PIT,38,-8.50%,117,,804,5,52%,1999,714
1679,K.Johnson,CLE,38,-9.00%,135,,907,8,49%,1999,986
1680,D.Chiaverini,CLE,33,-6.90%,76,,520,4,58%,1999,487
1681,B.Engram,CHI,32,-9.90%,148,,994,4,59%,1999,950
1682,P.Johnson,BAL,30,-6.30%,58,,434,3,50%,1999,526
1683,A.Reed,BUF,13,-10.90%,92,,606,1,57%,1999,536
1684,D.Ward,NYJ,6,-11.20%,55,,349,3,40%,1999,325
1685,J.Rice,SF,3,-12.40%,124,,817,5,54%,1999,830
1686,T.Small,PHI,-8,-13.70%,100,,613,4,49%,1999,655
1687,K.McCardell,JAC,-9,-13.50%,147,,918,5,53%,1999,893
1688,P.Price,BUF,-11,-14.50%,69,,440,3,45%,1999,393
1689,E.Mills,DAL,-11,-15.50%,53,,307,0,57%,1999,325
1690,W.Jackson,CIN,-16,-15.80%,64,,377,2,48%,1999,369
1691,R.Moore,ARI,-18,-15.00%,97,,613,5,38%,1999,621
1692,E.Kennison,NO,-20,-14.70%,129,,769,4,47%,1999,835
1693,M.Ricks,SD,-27,-17.40%,74,,426,0,54%,1999,434
1694,J.Galloway,SEA,-30,-20.00%,53,,285,1,42%,1999,335
1695,C.Hawkins,PIT,-32,-19.90%,55,,315,0,55%,1999,285
1696,J.Lewis,BAL,-51,-23.70%,58,,299,2,43%,1999,281
1697,F.Sanders,ARI,-52,-17.00%,152,,913,1,52%,1999,955
1698,C.Conway,CHI,-57,-22.00%,79,,414,4,56%,1999,426
1699,C.Johnson,PHI,-58,-22.90%,71,,378,1,48%,1999,414
1700,B.Emanuel,TB,-72,-29.50%,52,,241,1,42%,1999,238
1701,D.Boston,ARI,-73,-24.30%,81,,403,2,49%,1999,473
1702,R.Anthony,TB,-86,-31.40%,60,,248,1,50%,1999,296
1703,L.Shepherd,CLE,-102,-35.80%,59,,208,0,39%,1999,274
1704,J.J.Stokes,SF,-136,-34.00%,79,,317,3,43%,1999,431
1705,J.Tucker,DAL,105,17.00%,46,,443,2,50%,1999,439
1706,B.Shaw,PIT,104,18.90%,43,,421,3,65%,1999,387
1707,R.Proehl,STL,77,8.10%,49,,415,0,67%,1999,349
1708,M.Pritchard,SEA,75,7.30%,48,,416,2,54%,1999,375
1709,J.German,ATL,68,35.40%,20,,215,3,60%,1999,219
1710,M.Irvin,DAL,56,21.90%,20,,216,3,50%,1999,167
1711,C.Calloway,ATL,55,4.40%,42,,345,1,52%,1999,314
1712,T.Simmons,NE,48,6.50%,33,,276,2,58%,1999,276
1713,K.Stewart,PIT,45,30.80%,16,,150,1,56%,1999,113
1714,M.Hatchette,MIN,43,18.00%,19,,179,2,47%,1999,180
1715,D.Hayes,CAR,39,3.50%,29,,254,2,38%,1999,270
1716,V.Brisby,NE,28,-1.40%,34,,246,0,53%,1999,266
1717,H.Moore,DET,28,-0.80%,31,,231,2,52%,1999,197
1718,I.Byrd,TEN,27,1.90%,25,,192,2,56%,1999,261
1719,J.Jurevicius,NYG,25,-4.40%,38,,277,1,47%,1999,318
1720,C.Brazzell,DAL,22,16.00%,11,,94,0,45%,1999,114
1721,R.Carruth,CAR,19,-3.30%,26,,189,0,54%,1999,200
1722,M.Cody,ARI,17,6.00%,11,,100,1,55%,1999,60
1723,E.Baker,ATL,10,-4.40%,14,,108,0,50%,1999,118
1724,M.Brooks,CHI,10,-8.00%,27,,181,0,52%,1999,160
1725,M.Booker,CHI,5,-10.80%,34,,223,3,56%,1999,219
1726,C.Penn,SD,4,-11.30%,38,,248,1,45%,1999,257
1727,I.Fryar,WAS,1,-12.30%,46,,312,2,57%,1999,254
1728,Ron.Harris,ATL,1,-11.90%,19,,105,0,53%,1999,166
1729,D.Jells,PHI,-1,-13.00%,29,,183,2,34%,1999,180
1730,E.G.Green,IND,-6,-14.40%,44,,267,0,48%,1999,287
1731,R.Barlow,JAC,-7,-15.90%,28,,166,0,57%,1999,202
1732,D.McDonald,TB,-10,-21.80%,15,,72,1,60%,1999,96
1733,C.Jordan,GB,-13,-30.60%,10,,41,0,30%,1999,60
1734,B.Davis,BAL,-14,-25.30%,15,,70,0,40%,1999,121
1735,D.Douglas,PHI,-16,-25.60%,16,,75,1,50%,1999,79
1736,K.Williams,TB,-16,-19.30%,33,,173,0,64%,1999,176
1737,Q.Early,NYJ,-19,-28.90%,17,,68,0,35%,1999,83
